"session_id","sequence_order","category_a","category_b","category_c","category_d"
"u17384",5,"A00002","B00002","C00003","D06937"
"u17384",6,"A00002","B00002","C00003","D09595"
"u17384",7,"A00002","B00003","C00014","D00457"
"u17385",1,"A00002","B00001","C00059","D03295"
"u17385",2,"A00002","B00001","C00123","D15852"
"u17385",3,"A00002","B00001","C00123","D01401"
"u17385",4,"A00002","B00001","C00123","D16116"
"u17385",5,"A00002","B00001","C00123","D16117"
"u17386",1,"A00003","B00012","C00051","D12636"
"u17386",2,"A00003","B00012","C00051","D08019"
"u17386",3,"A00003","B00012","C00051","D07684"
"u17386",4,"A00003","B00012","C00051","D17990"
"u17386",5,"A00003","B00012","C00051","D04255"
"u17387",1,"A00002","B00002","C00081","D19604"
"u17388",1,"A00002","B00002","C00022","D33602"
"u17388",2,"A00002","B00002","C00022","D15950"
"u17388",3,"A00002","B00002","C00022","D33603"
"u17388",4,"A00002","B00002","C00022","D33604"
"u17388",5,"A00002","B00002","C00022","D33605"
"u17389",1,"A00001","B00001","C00001","D09989"
"u17389",2,"A00001","B00001","C00001","D00668"
"u17390",1,"A00007","B00025","C00316","D10028"
"u17391",1,"A00006","B00057","C00071","D10043"
"u17392",1,"A00002","B00003","C00005","D10044"
"u17392",2,"A00002","B00003","C00005","D02075"
"u17393",1,"A00002","B00001","C00059","D10049"
"u17394",1,"A00002","B00001","C00059","D00934"
"u17394",2,"A00002","B00003","C00014","D07856"
"u17395",1,"A00002","B00001","C00150","D05194"
"u17395",2,"A00002","B00001","C00150","D17978"
"u17396",1,"A00002","B00005","C00013","D02173"
"u17397",1,"A00002","B00003","C00014","D10927"
"u17397",2,"A00002","B00003","C00014","D10928"
"u17398",1,"A00002","B00007","C00016","D15729"
"u17399",1,"A00002","B00011","C00212","D10084"
"u17399",2,"A00002","B00011","C00212","D10085"
"u17400",1,"A00002","B00002","C00003","D10117"
"u17401",1,"A00002","B00002","C00003","D10123"
"u17401",2,"A00002","B00002","C00004","D10124"
"u17402",1,"A00003","B00012","C00051","D00927"
"u17402",2,"A00003","B00012","C00051","D10920"
"u17402",3,"A00003","B00012","C00048","D10921"
"u17402",4,"A00003","B00012","C00074","D10924"
"u17403",1,"A00002","B00016","C00127","D18001"
"u17403",2,"A00002","B00016","C00127","D18002"
"u17404",1,"A00002","B00016","C00127","D18004"
"u17405",1,"A00002","B00016","C00127","D18007"
"u17405",2,"A00002","B00016","C00127","D10827"
"u17406",1,"A00002","B00016","C00091","D18008"
"u17407",1,"A00002","B00003","C00006","D18780"
"u17408",1,"A00011","B00077","C00370","D18882"
"u17409",1,"A00003","B00012","C00028","D23679"
"u17410",1,"A00003","B00012","C00074","D29333"
"u17411",1,"A00003","B00012","C00074","D29488"
"u17412",1,"A00007","B00071","C00265","D33055"
"u17413",1,"A00003","B00012","C00028","D12651"
"u17414",1,"A00011","B00050","C00157","D35265"
"u17415",1,"A00003","B00028","C00086","D35320"
"u17416",1,"A00002","B00007","C00027","D10106"
"u17416",2,"A00002","B00007","C00012","D10109"
"u17417",1,"A00001","B00027","C00082","D10122"
"u17418",1,"A00001","B00027","C00082","D10126"
"u17419",1,"A00002","B00001","C00059","D00647"
"u17420",1,"A00002","B00003","C00074","D20729"
"u17420",2,"A00002","B00003","C00074","D20731"
"u17421",1,"A00002","B00003","C00074","D20731"
"u17422",1,"A00002","B00004","C00102","D10142"
"u17423",1,"A00002","B00017","C00045","D07321"
"u17423",2,"A00002","B00004","C00102","D10149"
"u17423",3,"A00002","B00004","C00102","D10142"
"u17423",4,"A00002","B00004","C00102","D10183"
"u17424",1,"A00002","B00017","C00045","D11455"
"u17425",1,"A00002","B00001","C00053","D00172"
"u17425",2,"A00002","B00001","C00053","D12910"
"u17425",3,"A00002","B00001","C00053","D32599"
"u17426",1,"A00002","B00001","C00053","D32603"
"u17426",2,"A00002","B00001","C00049","D06747"
"u17426",3,"A00002","B00001","C00053","D22801"
"u17426",4,"A00002","B00001","C00010","D26350"
"u17426",5,"A00002","B00001","C00123","D29630"
"u17426",6,"A00002","B00001","C00010","D23176"
"u17426",7,"A00002","B00001","C00059","D08147"
"u17426",8,"A00002","B00001","C00053","D12910"
"u17427",1,"A00002","B00007","C00016","D09476"
"u17427",2,"A00001","B00031","C00012","D10148"
"u17427",3,"A00001","B00009","C00032","D10150"
"u17428",1,"A00001","B00001","C00001","D10157"
"u17428",2,"A00001","B00001","C00301","D10160"
"u17429",1,"A00001","B00009","C00038","D17919"
"u17430",1,"A00001","B00015","C00042","D18096"
"u17431",1,"A00001","B00009","C00186","D23066"
"u17432",1,"A00001","B00009","C00028","D03490"
"u17432",2,"A00001","B00001","C00092","D23069"
"u17432",3,"A00001","B00001","C00092","D21048"
"u17432",4,"A00001","B00001","C00092","D07244"
"u17432",5,"A00001","B00001","C00092","D23074"
"u17433",1,"A00002","B00003","C00046","D23093"
"u17433",2,"A00001","B00001","C00092","D21421"
"u17433",3,"A00001","B00001","C00092","D23096"
"u17433",4,"A00001","B00001","C00092","D07244"
"u17434",1,"A00001","B00009","C00186","D28295"
"u17434",2,"A00001","B00009","C00186","D28298"
"u17434",3,"A00001","B00009","C00186","D26697"
"u17435",1,"A00002","B00002","C00002","D00205"
"u17435",2,"A00002","B00002","C00007","D10151"
"u17435",3,"A00002","B00002","C00007","D10153"
"u17435",4,"A00002","B00002","C00004","D10159"
"u17435",5,"A00002","B00002","C00033","D10161"
"u17435",6,"A00002","B00002","C00007","D10163"
"u17436",1,"A00001","B00009","C00031","D10185"
"u17437",1,"A00008","B00029","C00088","D10207"
"u17438",1,"A00002","B00001","C00059","D03448"
"u17438",2,"A00002","B00001","C00059","D10180"
"u17439",1,"A00003","B00012","C00048","D14407"
"u17439",2,"A00003","B00012","C00048","D03694"
"u17439",3,"A00003","B00012","C00048","D11454"
"u17439",4,"A00003","B00012","C00074","D14410"
"u17440",1,"A00003","B00012","C00074","D22346"
"u17440",2,"A00002","B00001","C00010","D22328"
"u17441",1,"A00002","B00001","C00059","D22916"
"u17442",1,"A00002","B00007","C00098","D27326"
"u17443",1,"A00002","B00007","C00098","D27349"
"u17443",2,"A00002","B00007","C00098","D27353"
"u17443",3,"A00002","B00007","C00098","D27355"
"u17444",1,"A00002","B00003","C00046","D27363"
"u17445",1,"A00002","B00001","C00020","D04105"
"u17446",1,"A00003","B00012","C00051","D10209"
"u17446",2,"A00003","B00012","C00051","D10211"
"u17446",3,"A00003","B00012","C00051","D10213"
"u17446",4,"A00003","B00012","C00051","D07518"
"u17446",5,"A00003","B00012","C00051","D10214"
"u17447",1,"A00003","B00012","C00051","D10209"
"u17448",1,"A00002","B00002","C00009","D10939"
"u17448",2,"A00002","B00002","C00003","D10943"
"u17449",1,"A00002","B00002","C00004","D07251"
"u17449",2,"A00002","B00002","C00004","D10965"
"u17449",3,"A00002","B00002","C00004","D10967"
"u17449",4,"A00002","B00002","C00003","D10972"
"u17449",5,"A00002","B00003","C00006","D10973"
"u17449",6,"A00002","B00002","C00003","D10975"
"u17450",1,"A00002","B00002","C00002","D16001"
"u17450",2,"A00003","B00012","C00028","D14201"
"u17450",3,"A00003","B00012","C00028","D24256"
"u17451",1,"A00003","B00012","C00051","D20693"
"u17451",2,"A00003","B00012","C00051","D14209"
"u17451",3,"A00003","B00012","C00048","D24261"
"u17452",1,"A00003","B00012","C00051","D24271"
"u17453",1,"A00002","B00001","C00100","D24335"
"u17454",1,"A00003","B00012","C00048","D17452"
"u17454",2,"A00003","B00012","C00073","D32670"
"u17454",3,"A00002","B00003","C00006","D29141"
"u17454",4,"A00002","B00002","C00002","D32674"
"u17454",5,"A00002","B00002","C00033","D32675"
"u17454",6,"A00002","B00004","C00060","D32676"
"u17454",7,"A00002","B00002","C00007","D32677"
"u17454",8,"A00002","B00017","C00045","D32678"
"u17454",9,"A00002","B00017","C00045","D00137"
"u17454",10,"A00002","B00017","C00155","D32682"
"u17454",11,"A00003","B00012","C00051","D26028"
"u17455",1,"A00002","B00001","C00010","D21969"
"u17455",2,"A00002","B00001","C00059","D18255"
"u17456",1,"A00002","B00003","C00006","D16908"
"u17456",2,"A00002","B00003","C00006","D08385"
"u17456",3,"A00002","B00002","C00033","D16917"
"u17456",4,"A00002","B00003","C00012","D16921"
"u17457",1,"A00001","B00031","C00044","D01690"
"u17457",2,"A00001","B00031","C00044","D01780"
"u17457",3,"A00001","B00031","C00044","D01763"
"u17457",4,"A00001","B00031","C00044","D00493"
"u17458",1,"A00002","B00004","C00066","D10224"
"u17459",1,"A00002","B00004","C00066","D07222"
"u17459",2,"A00002","B00004","C00066","D02983"
"u17459",3,"A00002","B00004","C00066","D10321"
"u17460",1,"A00002","B00004","C00066","D02983"
"u17461",1,"A00002","B00004","C00066","D10883"
"u17462",1,"A00002","B00004","C00066","D03697"
"u17462",2,"A00002","B00004","C00066","D10885"
"u17462",3,"A00002","B00004","C00066","D10887"
"u17462",4,"A00002","B00004","C00066","D10888"
"u17463",1,"A00002","B00004","C00066","D10891"
"u17464",1,"A00002","B00004","C00066","D09873"
"u17465",1,"A00002","B00004","C00066","D02983"
"u17466",1,"A00002","B00004","C00066","D14335"
"u17466",2,"A00002","B00004","C00066","D02983"
"u17466",3,"A00002","B00004","C00066","D17417"
"u17467",1,"A00002","B00001","C00049","D07903"
"u17467",2,"A00002","B00001","C00150","D10225"
"u17467",3,"A00002","B00001","C00059","D10226"
"u17468",1,"A00002","B00001","C00075","D10227"
"u17469",1,"A00001","B00015","C00043","D10230"
"u17469",2,"A00001","B00015","C00043","D10231"
"u17470",1,"A00001","B00031","C00091","D10112"
"u17470",2,"A00001","B00031","C00091","D10236"
"u17471",1,"A00002","B00001","C00010","D10232"
"u17471",2,"A00002","B00001","C00010","D09856"
"u17471",3,"A00002","B00003","C00037","D10233"
"u17471",4,"A00002","B00002","C00009","D06665"
"u17471",5,"A00002","B00002","C00002","D10235"
"u17472",1,"A00002","B00001","C00010","D10232"
"u17473",1,"A00002","B00002","C00009","D06665"
"u17473",2,"A00002","B00002","C00002","D10235"
"u17473",3,"A00002","B00001","C00010","D09856"
"u17474",1,"A00002","B00002","C00009","D06665"
"u17474",2,"A00002","B00002","C00002","D10235"
"u17474",3,"A00002","B00001","C00010","D09856"
"u17474",4,"A00002","B00001","C00010","D10258"
"u17475",1,"A00002","B00001","C00010","D09856"
"u17476",1,"A00002","B00003","C00037","D10237"
"u17476",2,"A00002","B00003","C00037","D10238"
"u17476",3,"A00002","B00003","C00037","D05407"
"u17476",4,"A00002","B00003","C00037","D10239"
"u17476",5,"A00002","B00003","C00037","D08287"
"u17476",6,"A00002","B00003","C00037","D06215"
"u17476",7,"A00002","B00003","C00037","D10240"
"u17476",8,"A00002","B00003","C00037","D02069"
"u17477",1,"A00004","B00013","C00080","D11059"
"u17478",1,"A00004","B00013","C00318","D10244"
"u17479",1,"A00001","B00009","C00032","D10254"
"u17479",2,"A00001","B00009","C00032","D10255"
"u17479",3,"A00001","B00009","C00032","D10257"
"u17479",4,"A00001","B00009","C00032","D10259"
"u17480",1,"A00001","B00031","C00044","D10260"
"u17480",2,"A00001","B00031","C00044","D10261"
"u17480",3,"A00001","B00011","C00212","D10262"
"u17481",1,"A00001","B00011","C00319","D10270"
"u17482",1,"A00001","B00037","C00313","D10271"
"u17483",1,"A00001","B00009","C00028","D03528"
"u17484",1,"A00001","B00031","C00063","D11044"
"u17485",1,"A00001","B00004","C00132","D10263"
"u17485",2,"A00001","B00004","C00132","D10264"
"u17486",1,"A00002","B00002","C00007","D10276"
"u17487",1,"A00001","B00004","C00066","D10305"
"u17487",2,"A00002","B00004","C00066","D10306"
"u17487",3,"A00001","B00031","C00044","D01690"
"u17487",4,"A00001","B00031","C00044","D05613"
"u17487",5,"A00001","B00031","C00044","D01860"
"u17487",6,"A00001","B00004","C00066","D10307"
"u17488",1,"A00001","B00015","C00021","D10312"
"u17489",1,"A00002","B00002","C00007","D04724"
"u17489",2,"A00002","B00002","C00007","D10311"
"u17489",3,"A00002","B00002","C00007","D10314"
"u17489",4,"A00002","B00002","C00007","D00973"
"u17489",5,"A00002","B00002","C00007","D08928"
"u17489",6,"A00002","B00002","C00007","D10317"
"u17489",7,"A00002","B00002","C00007","D10318"
"u17490",1,"A00002","B00006","C00030","D10324"
"u17490",2,"A00002","B00002","C00007","D04724"
"u17491",1,"A00002","B00001","C00123","D10398"
"u17491",2,"A00002","B00001","C00075","D06998"
"u17491",3,"A00002","B00001","C00075","D10399"
"u17491",4,"A00002","B00001","C00049","D10401"
"u17491",5,"A00002","B00001","C00177","D04962"
"u17491",6,"A00002","B00001","C00177","D10405"
"u17492",1,"A00005","B00065","C00012","D10326"
"u17492",2,"A00005","B00065","C00012","D10330"
"u17493",1,"A00003","B00022","C00048","D10331"
"u17493",2,"A00003","B00022","C00048","D10332"
"u17494",1,"A00002","B00002","C00003","D10334"
"u17494",2,"A00002","B00002","C00003","D10336"
"u17495",1,"A00001","B00004","C00196","D10339"
"u17496",1,"A00002","B00003","C00037","D10341"
"u17497",1,"A00002","B00001","C00010","D10346"
"u17498",1,"A00002","B00002","C00007","D02914"
"u17498",2,"A00002","B00002","C00002","D04028"
"u17499",1,"A00002","B00007","C00024","D07839"
"u17500",1,"A00002","B00007","C00024","D07814"
"u17500",2,"A00002","B00007","C00016","D09263"
"u17500",3,"A00002","B00007","C00024","D07839"
"u17500",4,"A00002","B00007","C00024","D10390"
"u17500",5,"A00002","B00007","C00024","D10378"
"u17501",1,"A00002","B00007","C00024","D15384"
"u17502",1,"A00002","B00007","C00024","D03342"
"u17503",1,"A00002","B00007","C00016","D15676"
"u17504",1,"A00002","B00007","C00024","D27702"
"u17504",2,"A00002","B00002","C00009","D19673"
"u17505",1,"A00002","B00003","C00005","D32650"
"u17505",2,"A00002","B00003","C00006","D12041"
"u17505",3,"A00002","B00003","C00005","D32664"
"u17505",4,"A00002","B00003","C00005","D20203"
"u17506",1,"A00003","B00004","C00089","D10424"
"u17507",1,"A00003","B00004","C00089","D10430"
"u17508",1,"A00003","B00012","C00048","D19825"
"u17509",1,"A00003","B00012","C00048","D09865"
"u17509",2,"A00003","B00012","C00048","D19735"
"u17509",3,"A00003","B00012","C00051","D22410"
"u17509",4,"A00003","B00012","C00051","D22413"
"u17510",1,"A00003","B00012","C00074","D23731"
"u17510",2,"A00003","B00012","C00074","D18306"
"u17510",3,"A00003","B00012","C00051","D22410"
"u17510",4,"A00003","B00012","C00051","D00290"
"u17511",1,"A00002","B00002","C00003","D28383"
"u17512",1,"A00002","B00001","C00059","D29378"
"u17512",2,"A00002","B00001","C00059","D34242"
"u17512",3,"A00002","B00001","C00049","D05208"
"u17512",4,"A00002","B00001","C00059","D01271"
"u17513",1,"A00003","B00022","C00048","D11389"
"u17514",1,"A00002","B00016","C00135","D08908"
"u17515",1,"A00009","B00064","C00226","D11852"
"u17516",1,"A00001","B00004","C00066","D14553"
"u17517",1,"A00002","B00002","C00002","D15042"
"u17518",1,"A00002","B00002","C00002","D16261"
"u17518",2,"A00002","B00002","C00002","D16262"
"u17519",1,"A00002","B00002","C00002","D16261"
"u17520",1,"A00002","B00004","C00018","D00490"
"u17521",1,"A00002","B00001","C00059","D11077"
"u17522",1,"A00003","B00021","C00064","D20969"
"u17522",2,"A00003","B00021","C00064","D20971"
"u17523",1,"A00003","B00021","C00064","D01395"
"u17524",1,"A00003","B00021","C00064","D21797"
"u17525",1,"A00001","B00009","C00032","D32715"
"u17526",1,"A00002","B00002","C00003","D33103"
"u17527",1,"A00002","B00003","C00006","D23046"
"u17528",1,"A00002","B00003","C00014","D35256"
"u17529",1,"A00001","B00001","C00029","D10379"
"u17529",2,"A00001","B00009","C00028","D10387"
"u17530",1,"A00003","B00012","C00051","D08011"
"u17530",2,"A00003","B00021","C00064","D14908"
"u17531",1,"A00002","B00001","C00010","D00020"
"u17531",2,"A00002","B00001","C00059","D01979"
"u17531",3,"A00002","B00001","C00059","D02612"
"u17531",4,"A00002","B00001","C00059","D10400"
"u17531",5,"A00002","B00001","C00059","D10404"
"u17531",6,"A00002","B00001","C00059","D03295"
"u17531",7,"A00002","B00001","C00059","D10407"
"u17532",1,"A00003","B00012","C00225","D10403"
"u17532",2,"A00002","B00002","C00003","D10166"
"u17533",1,"A00002","B00002","C00007","D14356"
"u17534",1,"A00001","B00015","C00042","D10606"
"u17535",1,"A00005","B00019","C00207","D10410"
"u17536",1,"A00005","B00051","C00322","D10415"
"u17537",1,"A00005","B00051","C00215","D10443"
"u17538",1,"A00005","B00051","C00323","D10450"
"u17538",2,"A00005","B00051","C00096","D10451"
"u17539",1,"A00005","B00051","C00323","D10450"
"u17540",1,"A00005","B00019","C00324","D10473"
"u17540",2,"A00005","B00019","C00324","D10474"
"u17540",3,"A00005","B00051","C00323","D10450"
"u17541",1,"A00002","B00004","C00018","D21417"
"u17542",1,"A00002","B00004","C00018","D21536"
"u17543",1,"A00002","B00004","C00018","D21542"
"u17544",1,"A00002","B00004","C00018","D21550"
"u17545",1,"A00002","B00004","C00018","D21592"
"u17546",1,"A00002","B00004","C00018","D21974"
"u17547",1,"A00002","B00004","C00012","D22918"
"u17547",2,"A00002","B00004","C00012","D22920"
"u17548",1,"A00002","B00007","C00023","D00058"
"u17548",2,"A00002","B00007","C00023","D27444"
"u17549",1,"A00002","B00007","C00024","D28524"
"u17550",1,"A00002","B00007","C00016","D20858"
"u17551",1,"A00002","B00011","C00012","D10417"
"u17552",1,"A00002","B00003","C00037","D10936"
"u17552",2,"A00002","B00003","C00037","D10942"
"u17553",1,"A00002","B00007","C00021","D10425"
"u17553",2,"A00002","B00007","C00021","D02575"
"u17554",1,"A00002","B00007","C00021","D10425"
"u17554",2,"A00002","B00007","C00021","D02575"
"u17555",1,"A00002","B00007","C00021","D10425"
"u17556",1,"A00002","B00007","C00021","D11740"
"u17557",1,"A00005","B00019","C00263","D10431"
"u17558",1,"A00002","B00003","C00046","D02561"
"u17558",2,"A00002","B00003","C00005","D10466"
"u17558",3,"A00002","B00003","C00046","D10470"
"u17559",1,"A00002","B00007","C00016","D01003"
"u17559",2,"A00002","B00017","C00045","D26127"
"u17560",1,"A00010","B00045","C00113","D06198"
"u17560",2,"A00010","B00045","C00113","D28422"
"u17561",1,"A00002","B00002","C00007","D08940"
"u17561",2,"A00003","B00022","C00048","D34605"
"u17562",1,"A00003","B00022","C00048","D17098"
"u17563",1,"A00002","B00002","C00012","D07288"
"u17564",1,"A00002","B00002","C00007","D10452"
"u17564",2,"A00002","B00002","C00012","D07288"
"u17564",3,"A00002","B00002","C00003","D10454"
"u17565",1,"A00002","B00002","C00003","D04753"
"u17566",1,"A00002","B00003","C00014","D02458"
"u17567",1,"A00002","B00017","C00139","D10918"
"u17568",1,"A00002","B00016","C00131","D12963"
"u17569",1,"A00002","B00016","C00131","D10449"
"u17570",1,"A00003","B00026","C00096","D14658"
"u17571",1,"A00002","B00004","C00018","D15647"
"u17572",1,"A00002","B00016","C00131","D12963"
"u17573",1,"A00002","B00003","C00005","D02075"
"u17574",1,"A00002","B00002","C00007","D04269"
"u17574",2,"A00002","B00002","C00007","D11331"
"u17575",1,"A00002","B00002","C00002","D11838"
"u17576",1,"A00002","B00003","C00005","D13141"
"u17576",2,"A00002","B00003","C00005","D13143"
"u17576",3,"A00002","B00006","C00015","D13144"
"u17576",4,"A00002","B00003","C00005","D09331"
"u17576",5,"A00002","B00003","C00005","D10637"
"u17576",6,"A00002","B00002","C00002","D13145"
"u17576",7,"A00002","B00003","C00014","D13149"
"u17577",1,"A00002","B00002","C00009","D13877"
"u17577",2,"A00002","B00005","C00056","D10462"
"u17578",1,"A00002","B00003","C00014","D22961"
"u17579",1,"A00002","B00003","C00006","D17606"
"u17579",2,"A00002","B00003","C00006","D13106"
"u17579",3,"A00002","B00003","C00006","D23046"
"u17579",4,"A00002","B00003","C00006","D16504"
