"session_id","start_time","end_time","gender"
"u19714","2014-12-07 19:29:44","2014-12-07 19:29:54","female"
"u19715","2014-11-29 12:52:27","2014-11-29 12:52:29","female"
"u19716","2014-11-29 13:18:24","2014-11-29 13:18:45","female"
"u19717","2014-12-06 13:35:58","2014-12-06 13:36:05","female"
"u19718","2014-12-06 13:39:23","2014-12-06 13:41:06","female"
"u19719","2014-12-07 14:00:49","2014-12-07 14:04:45","female"
"u19720","2014-11-29 13:28:33","2014-11-29 13:29:33","female"
"u19721","2014-11-29 13:38:49","2014-11-29 13:38:51","female"
"u19722","2014-11-29 13:56:45","2014-11-29 13:56:47","female"
"u19723","2014-12-18 22:44:39","2014-12-18 22:45:23","female"
"u19724","2014-12-19 00:34:42","2014-12-19 00:34:46","female"
"u19725","2014-12-19 13:52:56","2014-12-19 13:52:57","female"
"u19726","2014-12-19 14:57:53","2014-12-19 14:57:56","female"
"u19727","2014-12-19 18:48:20","2014-12-19 18:49:43","female"
"u19728","2014-12-19 21:18:06","2014-12-19 21:18:15","female"
"u19729","2014-12-19 21:24:36","2014-12-19 21:25:26","female"
"u19730","2014-12-19 21:47:13","2014-12-19 21:47:34","female"
"u19731","2014-12-19 21:51:26","2014-12-19 21:51:30","female"
"u19732","2014-12-20 02:58:51","2014-12-20 02:58:55","female"
"u19733","2014-12-20 15:49:20","2014-12-20 15:49:25","female"
"u19734","2014-12-22 05:58:39","2014-12-22 05:58:43","female"
"u19735","2014-11-29 19:25:37","2014-11-29 19:26:04","female"
"u19736","2014-11-29 19:42:57","2014-11-29 19:43:39","female"
"u19737","2014-12-01 18:04:43","2014-12-01 18:04:49","female"
"u19738","2014-11-29 13:38:24","2014-11-29 13:38:26","female"
"u19739","2014-11-29 13:52:10","2014-11-29 14:01:39","female"
"u19740","2014-11-29 21:47:15","2014-11-29 21:47:20","female"
"u19741","2014-11-29 13:58:58","2014-11-29 13:59:59","male"
"u19742","2014-11-29 14:07:08","2014-11-29 14:10:40","female"
"u19743","2014-11-29 14:07:53","2014-11-29 14:08:42","female"
"u19744","2014-12-06 11:31:12","2014-12-06 11:31:21","female"
"u19745","2014-12-15 15:14:15","2014-12-15 15:14:19","female"
"u19746","2014-12-16 11:20:25","2014-12-16 11:20:30","female"
"u19747","2014-11-29 14:22:12","2014-11-29 14:35:46","female"
"u19748","2014-11-29 14:24:53","2014-11-29 14:28:45","male"
"u19749","2014-12-01 15:02:36","2014-12-01 15:02:40","female"
"u19750","2014-12-03 16:15:54","2014-12-03 16:17:46","female"
"u19751","2014-11-29 22:56:23","2014-11-29 22:56:24","female"
"u19752","2014-12-01 10:06:01","2014-12-01 10:10:01","female"
"u19753","2014-12-01 12:58:09","2014-12-01 13:09:12","female"
"u19754","2014-12-01 13:51:46","2014-12-01 13:53:49","female"
"u19755","2014-12-01 15:53:04","2014-12-01 15:54:12","female"
"u19756","2014-11-29 14:37:45","2014-11-29 14:38:36","female"
"u19757","2014-11-29 14:53:47","2014-11-29 14:53:52","female"
"u19758","2014-11-29 14:57:42","2014-11-29 14:57:54","female"
"u19759","2014-11-29 18:59:15","2014-11-29 18:59:20","female"
"u19760","2014-11-29 15:29:27","2014-11-29 15:29:56","female"
"u19761","2014-11-29 15:53:52","2014-11-29 15:56:27","female"
"u19762","2014-12-18 10:47:21","2014-12-18 10:52:08","female"
"u19763","2014-12-18 11:00:50","2014-12-18 11:01:04","female"
"u19764","2014-12-18 11:04:18","2014-12-18 11:04:41","female"
"u19765","2014-12-18 11:11:56","2014-12-18 11:11:59","female"
"u19766","2014-11-29 15:21:16","2014-11-29 15:23:39","female"
"u19767","2014-11-29 15:31:19","2014-11-29 15:31:28","female"
"u19768","2014-11-29 16:05:47","2014-11-29 16:10:39","female"
"u19769","2014-12-01 11:35:28","2014-12-01 11:35:37","female"
"u19770","2014-11-29 15:25:20","2014-11-29 15:25:24","female"
"u19771","2014-12-14 19:12:38","2014-12-14 19:39:22","female"
"u19772","2014-12-16 18:48:11","2014-12-16 18:49:19","female"
"u19773","2014-11-29 15:29:05","2014-11-29 15:29:09","male"
"u19774","2014-12-01 14:16:25","2014-12-01 14:19:36","male"
"u19775","2014-11-29 15:39:12","2014-11-29 15:40:02","female"
"u19776","2014-11-29 15:47:53","2014-11-29 15:47:55","male"
"u19777","2014-11-29 15:52:17","2014-11-29 15:58:04","male"
"u19778","2014-11-29 15:45:07","2014-11-29 15:48:45","female"
"u19779","2014-12-21 21:28:28","2014-12-21 21:28:34","female"
"u19780","2014-12-21 21:36:39","2014-12-21 21:36:44","female"
"u19781","2014-12-21 21:39:42","2014-12-21 21:41:37","female"
"u19782","2014-12-21 21:56:53","2014-12-21 21:57:51","female"
"u19783","2014-11-29 15:52:12","2014-11-29 15:52:17","female"
"u19784","2014-12-07 10:10:57","2014-12-07 10:11:00","female"
"u19785","2014-12-07 16:21:58","2014-12-07 16:23:36","female"
"u19786","2014-12-07 16:43:57","2014-12-07 16:43:59","female"
"u19787","2014-12-07 16:50:12","2014-12-07 16:54:45","female"
"u19788","2014-12-07 17:00:22","2014-12-07 17:04:43","female"
"u19789","2014-12-07 17:20:36","2014-12-07 17:24:26","female"
"u19790","2014-12-07 17:56:56","2014-12-07 18:00:37","female"
"u19791","2014-11-29 16:01:04","2014-11-29 16:01:13","female"
"u19792","2014-11-29 16:26:32","2014-11-29 16:26:36","male"
"u19793","2014-11-29 16:52:57","2014-11-29 16:53:06","female"
"u19794","2014-12-01 12:16:03","2014-12-01 12:16:04","female"
"u19795","2014-12-13 08:49:11","2014-12-13 08:49:14","female"
"u19796","2014-12-13 08:57:47","2014-12-13 08:57:49","female"
"u19797","2014-12-13 09:04:14","2014-12-13 09:04:22","female"
"u19798","2014-12-13 09:12:32","2014-12-13 09:12:36","female"
"u19799","2014-12-13 09:32:07","2014-12-13 09:32:10","female"
"u19800","2014-12-13 09:36:17","2014-12-13 09:36:23","female"
"u19801","2014-12-13 10:00:16","2014-12-13 10:00:26","female"
"u19802","2014-12-13 10:20:03","2014-12-13 10:20:10","female"
"u19803","2014-11-29 16:56:04","2014-11-29 16:56:09","female"
"u19804","2014-11-29 21:12:41","2014-11-29 21:12:42","female"
"u19805","2014-12-08 07:46:26","2014-12-08 07:46:56","female"
"u19806","2014-11-29 16:58:20","2014-11-29 16:59:16","female"
"u19807","2014-11-29 17:18:25","2014-11-29 17:18:29","female"
"u19808","2014-11-29 17:01:15","2014-11-29 17:01:16","female"
"u19809","2014-12-16 20:54:46","2014-12-16 20:55:37","female"
"u19810","2014-11-29 17:25:53","2014-11-29 17:25:55","female"
"u19811","2014-11-29 17:29:34","2014-11-29 17:31:07","female"
"u19812","2014-11-29 17:39:32","2014-11-29 17:42:16","female"
"u19813","2014-12-01 12:16:19","2014-12-01 12:16:29","female"
"u19814","2014-12-01 12:24:23","2014-12-01 12:25:08","female"
"u19815","2014-11-29 17:27:44","2014-11-29 19:23:30","female"
"u19816","2014-11-29 17:29:10","2014-11-29 17:29:52","female"
"u19817","2014-11-29 17:51:59","2014-12-20 21:02:55","male"
"u19818","2014-11-29 18:20:26","2014-11-29 18:20:29","female"
"u19819","2014-11-29 18:02:39","2014-11-29 18:02:47","male"
"u19820","2014-11-29 21:40:25","2014-11-29 21:44:33","male"
"u19821","2014-12-17 21:21:56","2014-12-17 21:22:19","male"
"u19822","2014-12-19 13:29:08","2014-12-19 13:29:11","male"
"u19823","2014-11-29 18:23:30","2014-11-29 18:24:24","female"
"u19824","2014-12-01 19:28:14","2014-12-01 19:28:15","female"
"u19825","2014-12-06 15:55:52","2014-12-06 15:56:01","female"
"u19826","2014-11-29 18:44:23","2014-11-29 18:46:13","female"
"u19827","2014-11-29 19:42:13","2014-11-29 19:52:20","female"
"u19828","2014-11-29 19:55:20","2014-11-29 20:08:54","female"
"u19829","2014-12-06 14:14:57","2014-12-06 14:23:49","female"
"u19830","2014-12-06 14:33:02","2014-12-06 14:41:08","female"
"u19831","2014-12-06 14:52:06","2014-12-06 14:52:10","female"
"u19832","2014-12-06 15:28:29","2014-12-06 15:56:12","female"
"u19833","2014-12-06 19:37:40","2014-12-06 19:37:45","female"
"u19834","2014-12-06 23:10:19","2014-12-06 23:15:49","female"
"u19835","2014-12-07 12:13:26","2014-12-07 12:13:57","female"
"u19836","2014-12-07 12:17:32","2014-12-07 12:17:33","female"
"u19837","2014-12-13 13:29:26","2014-12-13 13:30:15","female"
"u19838","2014-12-13 14:35:58","2014-12-13 14:38:39","female"
"u19839","2014-12-13 14:41:55","2014-12-13 14:42:02","female"
"u19840","2014-12-13 14:50:43","2014-12-13 15:00:03","female"
"u19841","2014-12-13 15:22:11","2014-12-13 15:22:13","female"
"u19842","2014-12-13 15:48:23","2014-12-13 16:03:09","female"
"u19843","2014-12-13 20:38:29","2014-12-13 20:55:16","female"
"u19844","2014-12-13 23:29:17","2014-12-13 23:29:25","female"
"u19845","2014-12-20 14:06:35","2014-12-20 14:11:49","female"
"u19846","2014-12-20 14:30:19","2014-12-20 14:31:04","female"
"u19847","2014-12-20 14:35:47","2014-12-20 14:48:09","female"
"u19848","2014-12-20 15:58:20","2014-12-20 15:58:25","female"
"u19849","2014-12-20 19:28:00","2014-12-20 19:28:06","female"
"u19850","2014-12-20 19:35:15","2014-12-20 19:41:30","female"
"u19851","2014-12-20 20:21:21","2014-12-20 20:21:29","female"
"u19852","2014-12-20 20:24:12","2014-12-20 20:28:39","female"
"u19853","2014-12-20 20:32:53","2014-12-20 20:37:29","female"
"u19854","2014-12-20 21:33:51","2014-12-20 21:33:59","female"
"u19855","2014-12-20 23:41:12","2014-12-20 23:48:54","female"
"u19856","2014-12-20 23:52:15","2014-12-20 23:53:21","female"
"u19857","2014-12-21 00:03:17","2014-12-21 00:09:30","female"
"u19858","2014-12-21 19:30:35","2014-12-21 19:34:44","female"
"u19859","2014-12-21 19:47:48","2014-12-21 19:47:52","female"
"u19860","2014-12-21 20:53:32","2014-12-21 20:53:38","female"
"u19861","2014-12-21 21:55:29","2014-12-21 21:56:07","female"
"u19862","2014-12-21 22:21:22","2014-12-21 22:21:52","female"
"u19863","2014-12-21 22:25:31","2014-12-21 22:33:08","female"
"u19864","2014-11-29 19:23:33","2014-12-06 20:11:10","female"
"u19865","2014-11-29 19:45:56","2014-11-29 19:45:57","male"
"u19866","2014-11-29 20:01:21","2014-11-29 20:08:04","female"
"u19867","2014-12-12 15:07:16","2014-12-12 15:21:19","female"
"u19868","2014-11-29 20:19:20","2014-11-29 20:19:22","female"
"u19869","2014-11-29 20:21:30","2014-11-29 20:21:31","female"
"u19870","2014-12-05 22:09:51","2014-12-05 22:10:01","female"
"u19871","2014-12-16 15:57:10","2014-12-16 15:57:19","female"
"u19872","2014-11-29 20:28:47","2014-11-29 20:28:49","female"
"u19873","2014-11-29 20:32:40","2014-12-16 12:23:16","female"
"u19874","2014-11-29 20:36:07","2014-11-29 20:36:09","female"
"u19875","2014-12-01 08:19:25","2014-12-01 08:19:34","male"
"u19876","2014-12-06 12:43:55","2014-12-06 12:44:00","male"
"u19877","2014-12-09 15:29:55","2014-12-09 15:30:16","male"
"u19878","2014-12-15 16:12:24","2014-12-15 16:12:27","male"
"u19879","2014-12-17 14:39:55","2014-12-17 14:40:03","male"
"u19880","2014-11-29 20:43:45","2014-11-29 20:43:47","female"
"u19881","2014-11-29 20:48:03","2014-11-29 20:48:11","female"
"u19882","2014-11-29 20:48:30","2014-11-29 20:48:32","female"
"u19883","2014-12-07 12:04:20","2014-12-07 12:04:29","female"
"u19884","2014-11-29 20:55:32","2014-11-29 20:55:42","male"
"u19885","2014-11-29 20:57:33","2014-11-29 20:57:40","female"
"u19886","2014-11-29 21:14:48","2014-11-29 21:15:42","female"
"u19887","2014-12-13 17:42:53","2014-12-13 17:48:49","female"
"u19888","2014-12-13 21:25:50","2014-12-13 21:25:54","female"
"u19889","2014-12-17 21:55:19","2014-12-17 21:55:21","female"
"u19890","2014-12-17 22:02:02","2014-12-17 22:02:09","female"
"u19891","2014-11-29 20:58:00","2014-11-29 20:58:07","female"
"u19892","2014-12-09 09:11:19","2014-12-09 09:13:51","female"
"u19893","2014-11-29 20:58:49","2014-11-29 20:58:54","male"
"u19894","2014-11-29 21:21:26","2014-11-29 22:29:47","female"
"u19895","2014-12-05 08:13:11","2014-12-05 08:15:48","female"
"u19896","2014-11-29 21:40:24","2014-11-29 21:40:30","female"
"u19897","2014-11-29 22:15:36","2014-11-29 22:21:08","female"
"u19898","2014-11-29 21:27:32","2014-11-29 21:27:41","male"
"u19899","2014-11-29 21:57:23","2014-11-29 21:57:33","male"
"u19900","2014-11-29 22:06:32","2014-11-29 22:06:35","male"
"u19901","2014-11-29 22:23:15","2014-11-29 22:23:25","female"
"u19902","2014-11-29 22:52:02","2014-11-29 23:01:38","female"
"u19903","2014-11-29 22:52:52","2014-11-29 22:52:56","female"
"u19904","2014-11-29 23:00:37","2014-12-14 14:07:39","female"
"u19905","2014-11-29 23:14:35","2014-11-29 23:32:24","male"
"u19906","2014-11-29 23:29:45","2014-11-29 23:45:41","female"
"u19907","2014-11-29 23:43:52","2014-11-29 23:43:59","male"
"u19908","2014-12-12 20:17:51","2014-12-12 20:19:34","female"
"u19909","2014-11-30 00:15:12","2014-11-30 00:20:50","female"
"u19910","2014-12-15 12:31:00","2014-12-15 12:31:06","female"
"u19911","2014-12-15 12:39:31","2014-12-15 12:43:02","female"
"u19912","2014-11-30 00:24:36","2014-11-30 00:29:58","male"
"u19913","2014-11-30 00:32:42","2014-11-30 00:33:10","male"
"u19914","2014-11-30 00:46:13","2014-11-30 00:47:33","female"
"u19915","2014-11-30 00:50:51","2014-11-30 00:50:52","female"
"u19916","2014-11-30 01:33:24","2014-11-30 01:33:53","female"
"u19917","2014-12-06 00:43:03","2014-12-06 00:43:09","female"
"u19918","2014-12-06 00:49:09","2014-12-06 00:49:11","female"
"u19919","2014-12-13 23:35:13","2014-12-13 23:35:16","female"
"u19920","2014-11-30 01:07:11","2014-11-30 01:07:18","male"
"u19921","2014-11-30 02:11:52","2014-11-30 02:11:57","male"
"u19922","2014-12-09 23:56:04","2014-12-09 23:56:10","female"
"u19923","2014-12-20 09:30:14","2014-12-20 09:30:18","female"
"u19924","2014-11-30 23:06:43","2014-11-30 23:06:52","female"
"u19925","2014-11-30 23:17:08","2014-11-30 23:19:38","female"
"u19926","2014-12-02 11:30:42","2014-12-02 11:30:46","female"
"u19927","2014-12-09 09:35:22","2014-12-09 09:35:23","female"
"u19928","2014-12-15 13:03:05","2014-12-15 13:07:12","female"
"u19929","2014-11-30 23:20:07","2014-11-30 23:20:15","female"
"u19930","2014-11-30 23:30:42","2014-12-07 23:50:06","female"
"u19931","2014-11-30 23:45:07","2014-11-30 23:45:15","female"
"u19932","2014-12-09 20:31:32","2014-12-09 20:35:44","female"
"u19933","2014-12-09 20:47:13","2014-12-09 20:47:18","female"
"u19934","2014-12-09 21:02:12","2014-12-09 21:02:16","female"
"u19935","2014-12-09 21:08:52","2014-12-09 21:12:41","female"
"u19936","2014-11-30 23:55:39","2014-11-30 23:55:45","male"
"u19937","2014-12-05 20:51:53","2014-12-05 20:52:01","female"
"u19938","2014-12-01 02:45:05","2014-12-01 03:01:58","female"
"u19939","2014-12-19 00:51:50","2014-12-19 00:51:54","female"
"u19940","2014-12-01 05:24:48","2014-12-01 05:26:53","female"
"u19941","2014-12-01 05:32:54","2014-12-01 05:32:57","female"
"u19942","2014-12-05 10:59:58","2014-12-05 11:00:48","female"
"u19943","2014-12-12 09:20:18","2014-12-12 09:20:26","female"
"u19944","2014-12-12 09:24:07","2014-12-12 09:31:10","female"
"u19945","2014-12-13 17:35:07","2014-12-13 17:35:17","female"
"u19946","2014-12-13 17:42:55","2014-12-13 17:43:03","female"
"u19947","2014-12-17 09:42:36","2014-12-17 09:42:40","female"
"u19948","2014-12-01 06:10:45","2014-12-01 06:10:53","female"
"u19949","2014-12-02 08:09:17","2014-12-02 08:09:22","female"
"u19950","2014-12-08 12:14:41","2014-12-08 12:15:25","female"
"u19951","2014-12-22 18:17:36","2014-12-22 18:19:23","female"
"u19952","2014-12-22 18:41:50","2014-12-22 18:41:53","female"
"u19953","2014-12-22 19:32:34","2014-12-22 19:35:56","female"
"u19954","2014-12-01 07:28:53","2014-12-01 07:29:01","female"
"u19955","2014-12-01 20:58:31","2014-12-01 20:58:36","female"
"u19956","2014-12-01 21:04:29","2014-12-01 21:13:20","female"
"u19957","2014-12-06 07:13:50","2014-12-06 07:13:57","female"
"u19958","2014-12-06 17:56:03","2014-12-06 17:56:06","female"
"u19959","2014-12-06 18:24:09","2014-12-06 18:24:19","female"
"u19960","2014-12-08 06:40:47","2014-12-08 06:40:51","female"
"u19961","2014-12-14 14:54:16","2014-12-14 14:54:25","female"
"u19962","2014-12-22 07:18:30","2014-12-22 07:22:08","female"
"u19963","2014-12-22 07:25:25","2014-12-22 07:27:27","female"
"u19964","2014-12-22 08:29:41","2014-12-22 08:29:42","female"
"u19965","2014-12-01 07:50:31","2014-12-01 07:50:38","female"
"u19966","2014-12-01 08:13:34","2014-12-01 08:18:12","female"
"u19967","2014-12-05 09:09:58","2014-12-05 09:10:03","female"
"u19968","2014-12-08 08:23:59","2014-12-08 08:24:03","female"
"u19969","2014-12-01 08:30:40","2014-12-01 08:36:51","female"
"u19970","2014-12-01 08:33:47","2014-12-01 08:33:56","male"
"u19971","2014-12-01 09:03:15","2014-12-01 09:14:50","male"
"u19972","2014-12-01 11:57:48","2014-12-01 11:57:54","male"
"u19973","2014-12-01 12:39:33","2014-12-01 12:39:51","male"
"u19974","2014-12-02 11:51:39","2014-12-02 11:53:40","male"
"u19975","2014-12-02 12:01:20","2014-12-02 12:01:26","male"
"u19976","2014-12-02 12:05:32","2014-12-02 12:05:40","male"
"u19977","2014-12-02 12:08:51","2014-12-02 12:08:59","male"
"u19978","2014-12-03 11:54:10","2014-12-03 11:59:22","male"
"u19979","2014-12-03 19:11:17","2014-12-03 19:16:46","male"
"u19980","2014-12-03 19:19:45","2014-12-03 19:22:44","male"
"u19981","2014-12-03 19:28:30","2014-12-03 19:36:02","male"
"u19982","2014-12-03 20:40:16","2014-12-03 20:44:03","male"
"u19983","2014-12-03 21:07:02","2014-12-03 21:07:03","male"
"u19984","2014-12-05 19:43:36","2014-12-05 19:47:50","male"
"u19985","2014-12-05 20:09:39","2014-12-05 20:10:21","male"
"u19986","2014-12-05 20:14:35","2014-12-05 20:14:44","male"
"u19987","2014-12-05 20:30:33","2014-12-05 20:35:48","male"
"u19988","2014-12-05 20:44:40","2014-12-05 20:45:39","male"
"u19989","2014-12-06 12:14:20","2014-12-06 12:16:12","male"
"u19990","2014-12-06 12:42:58","2014-12-06 12:43:00","male"
"u19991","2014-12-06 12:51:18","2014-12-06 12:51:28","male"
"u19992","2014-12-06 21:07:29","2014-12-06 21:07:30","male"
"u19993","2014-12-06 21:11:21","2014-12-06 21:11:52","male"
"u19994","2014-12-07 07:57:53","2014-12-07 07:58:03","male"
"u19995","2014-12-07 08:04:24","2014-12-07 08:12:39","male"
"u19996","2014-12-07 08:20:46","2014-12-07 08:20:49","male"
"u19997","2014-12-08 16:43:30","2014-12-08 16:45:37","male"
"u19998","2014-12-09 11:02:40","2014-12-09 11:07:55","male"
"u19999","2014-12-14 10:47:25","2014-12-14 10:49:39","male"
"u20000","2014-12-16 11:53:15","2014-12-16 11:53:23","male"
"u20001","2014-12-16 21:35:31","2014-12-16 21:37:58","male"
"u20002","2014-12-01 08:49:16","2014-12-01 08:51:13","female"
"u20003","2014-12-01 08:57:39","2014-12-01 08:57:43","female"
"u20004","2014-12-01 09:11:48","2014-12-01 09:24:39","female"
"u20005","2014-12-01 15:52:48","2014-12-01 15:52:50","female"
"u20006","2014-12-01 16:07:06","2014-12-01 16:11:24","female"
"u20007","2014-12-08 17:53:19","2014-12-08 17:53:20","female"
"u20008","2014-12-08 18:02:03","2014-12-08 18:02:05","female"
"u20009","2014-12-08 18:07:03","2014-12-08 18:07:04","female"
"u20010","2014-12-08 20:44:47","2014-12-08 20:44:55","female"
"u20011","2014-12-01 08:49:29","2014-12-01 08:50:32","female"
"u20012","2014-12-01 08:56:09","2014-12-01 08:56:37","male"
"u20013","2014-12-01 08:51:07","2014-12-01 08:51:10","female"
"u20014","2014-12-01 08:58:59","2014-12-01 08:59:06","female"
"u20015","2014-12-01 09:09:34","2014-12-01 09:09:44","female"
"u20016","2014-12-01 09:21:33","2014-12-01 09:21:43","female"
"u20017","2014-12-02 08:10:09","2014-12-02 08:13:10","female"
"u20018","2014-12-02 08:20:01","2014-12-02 08:20:10","female"
"u20019","2014-12-02 08:22:56","2014-12-02 08:27:21","female"
"u20020","2014-12-02 08:39:49","2014-12-02 08:39:57","female"
"u20021","2014-12-05 06:52:56","2014-12-05 06:55:42","female"
"u20022","2014-12-05 23:04:59","2014-12-05 23:05:03","female"
"u20023","2014-12-12 08:53:29","2014-12-12 08:53:38","female"
"u20024","2014-12-12 08:57:46","2014-12-12 08:57:54","female"
"u20025","2014-12-12 09:04:07","2014-12-12 09:04:16","female"
"u20026","2014-12-16 20:15:21","2014-12-16 20:15:22","female"
"u20027","2014-12-01 09:00:35","2014-12-01 09:03:24","female"
"u20028","2014-12-01 09:24:22","2014-12-01 09:24:55","female"
"u20029","2014-12-01 09:02:35","2014-12-01 09:07:02","male"
"u20030","2014-12-01 09:10:15","2014-12-01 09:15:04","male"
"u20031","2014-12-01 09:20:47","2014-12-01 09:21:23","male"
"u20032","2014-12-01 09:18:39","2014-12-01 09:18:40","female"
